"141", "1", "0.00012", "1", "141", "70890", "70890", "09", "2022", "1", "Cashback earnings earning from level 1, from user ID 141 and nodeId 70890 to nodeId 70890 and to userId 141 for September, 2022", "2"
"8", "1", "0.00079", "11", "141", "70891", "297", "09", "2022", "1", "Cashback earnings earning from level 11, from user ID 141 and nodeId 70891 to nodeId 297 and to userId 8 for September, 2022", "2"
"8", "1", "0.00073", "10", "141", "70891", "298", "09", "2022", "1", "Cashback earnings earning from level 10, from user ID 141 and nodeId 70891 to nodeId 298 and to userId 8 for September, 2022", "2"
"8", "1", "0.00061", "8", "141", "70891", "301", "09", "2022", "1", "Cashback earnings earning from level 8, from user ID 141 and nodeId 70891 to nodeId 301 and to userId 8 for September, 2022", "2"
"8", "1", "0.00055", "7", "141", "70891", "306", "09", "2022", "1", "Cashback earnings earning from level 7, from user ID 141 and nodeId 70891 to nodeId 306 and to userId 8 for September, 2022", "2"
"8", "1", "0.00048", "6", "141", "70891", "316", "09", "2022", "1", "Cashback earnings earning from level 6, from user ID 141 and nodeId 70891 to nodeId 316 and to userId 8 for September, 2022", "2"
"8", "1", "0.00042", "5", "141", "70891", "336", "09", "2022", "1", "Cashback earnings earning from level 5, from user ID 141 and nodeId 70891 to nodeId 336 and to userId 8 for September, 2022", "2"
"8", "1", "0.0003", "3", "141", "70891", "377", "09", "2022", "1", "Cashback earnings earning from level 3, from user ID 141 and nodeId 70891 to nodeId 377 and to userId 8 for September, 2022", "2"
"8", "1", "0.00018", "2", "141", "70891", "458", "09", "2022", "1", "Cashback earnings earning from level 2, from user ID 141 and nodeId 70891 to nodeId 458 and to userId 8 for September, 2022", "2"
"141", "1", "0.00012", "1", "141", "70891", "70891", "09", "2022", "1", "Cashback earnings earning from level 1, from user ID 141 and nodeId 70891 to nodeId 70891 and to userId 141 for September, 2022", "2"
"8", "1", "0.00079", "11", "141", "70892", "297", "09", "2022", "1", "Cashback earnings earning from level 11, from user ID 141 and nodeId 70892 to nodeId 297 and to userId 8 for September, 2022", "2"
"8", "1", "0.00073", "10", "141", "70892", "298", "09", "2022", "1", "Cashback earnings earning from level 10, from user ID 141 and nodeId 70892 to nodeId 298 and to userId 8 for September, 2022", "2"
"8", "1", "0.00061", "8", "141", "70892", "301", "09", "2022", "1", "Cashback earnings earning from level 8, from user ID 141 and nodeId 70892 to nodeId 301 and to userId 8 for September, 2022", "2"
"8", "1", "0.00055", "7", "141", "70892", "306", "09", "2022", "1", "Cashback earnings earning from level 7, from user ID 141 and nodeId 70892 to nodeId 306 and to userId 8 for September, 2022", "2"
"8", "1", "0.00048", "6", "141", "70892", "316", "09", "2022", "1", "Cashback earnings earning from level 6, from user ID 141 and nodeId 70892 to nodeId 316 and to userId 8 for September, 2022", "2"
"8", "1", "0.00036", "4", "141", "70892", "337", "09", "2022", "1", "Cashback earnings earning from level 4, from user ID 141 and nodeId 70892 to nodeId 337 and to userId 8 for September, 2022", "2"
"8", "1", "0.0003", "3", "141", "70892", "378", "09", "2022", "1", "Cashback earnings earning from level 3, from user ID 141 and nodeId 70892 to nodeId 378 and to userId 8 for September, 2022", "2"
"8", "1", "0.00018", "2", "141", "70892", "460", "09", "2022", "1", "Cashback earnings earning from level 2, from user ID 141 and nodeId 70892 to nodeId 460 and to userId 8 for September, 2022", "2"
"141", "1", "0.00012", "1", "141", "70892", "70892", "09", "2022", "1", "Cashback earnings earning from level 1, from user ID 141 and nodeId 70892 to nodeId 70892 and to userId 141 for September, 2022", "2"
"8", "1", "0.00079", "11", "141", "70893", "297", "09", "2022", "1", "Cashback earnings earning from level 11, from user ID 141 and nodeId 70893 to nodeId 297 and to userId 8 for September, 2022", "2"
"8", "1", "0.00073", "10", "141", "70893", "298", "09", "2022", "1", "Cashback earnings earning from level 10, from user ID 141 and nodeId 70893 to nodeId 298 and to userId 8 for September, 2022", "2"
"8", "1", "0.00061", "8", "141", "70893", "301", "09", "2022", "1", "Cashback earnings earning from level 8, from user ID 141 and nodeId 70893 to nodeId 301 and to userId 8 for September, 2022", "2"
"8", "1", "0.00055", "7", "141", "70893", "306", "09", "2022", "1", "Cashback earnings earning from level 7, from user ID 141 and nodeId 70893 to nodeId 306 and to userId 8 for September, 2022", "2"
"8", "1", "0.00042", "5", "141", "70893", "317", "09", "2022", "1", "Cashback earnings earning from level 5, from user ID 141 and nodeId 70893 to nodeId 317 and to userId 8 for September, 2022", "2"
"8", "1", "0.00036", "4", "141", "70893", "338", "09", "2022", "1", "Cashback earnings earning from level 4, from user ID 141 and nodeId 70893 to nodeId 338 and to userId 8 for September, 2022", "2"
